,system:time_start,total_precipitation
3711,"Feb 28, 2010",0.004
3712,"Mar 1, 2010",0.002
3713,"Mar 2, 2010",0.002
3714,"Mar 3, 2010",0.002
3715,"Mar 4, 2010",0.003
3716,"Mar 5, 2010",0.013999999999999999
3717,"Mar 6, 2010",0.002
3718,"Mar 7, 2010",0.0
3719,"Mar 8, 2010",0.0
3720,"Mar 9, 2010",0.0
3721,"Mar 10, 2010",0.0
3722,"Mar 11, 2010",0.0
3723,"Mar 12, 2010",0.0
3724,"Mar 13, 2010",0.0
3725,"Mar 14, 2010",0.0
3726,"Mar 15, 2010",0.013000000000000001
3727,"Mar 16, 2010",0.001
3728,"Mar 17, 2010",0.002
3729,"Mar 18, 2010",0.002
3730,"Mar 19, 2010",0.001
3731,"Mar 20, 2010",0.0
3732,"Mar 21, 2010",0.0
3733,"Mar 22, 2010",0.001
3734,"Mar 23, 2010",0.006
3735,"Mar 24, 2010",0.005
3736,"Mar 25, 2010",0.008
3737,"Mar 26, 2010",0.005
3738,"Mar 27, 2010",0.040999999999999995
3739,"Mar 28, 2010",0.055999999999999994
3740,"Mar 29, 2010",0.040999999999999995
3741,"Mar 30, 2010",0.038
3742,"Mar 31, 2010",0.021
3743,"Apr 1, 2010",0.035
3744,"Apr 2, 2010",0.025
3745,"Apr 3, 2010",0.01
3746,"Apr 4, 2010",0.011000000000000001
3747,"Apr 5, 2010",0.012
3748,"Apr 6, 2010",0.006
3749,"Apr 7, 2010",0.0
3750,"Apr 8, 2010",0.005
3751,"Apr 9, 2010",0.002
3752,"Apr 10, 2010",0.009000000000000001
3753,"Apr 11, 2010",0.015
3754,"Apr 12, 2010",0.017
3755,"Apr 13, 2010",0.023
3756,"Apr 14, 2010",0.016
3757,"Apr 15, 2010",0.003
3758,"Apr 16, 2010",0.009000000000000001
3759,"Apr 17, 2010",0.059000000000000004
3760,"Apr 18, 2010",0.08
3761,"Apr 19, 2010",0.085
3762,"Apr 20, 2010",0.071
3763,"Apr 21, 2010",0.046
3764,"Apr 22, 2010",0.02
3765,"Apr 23, 2010",0.011000000000000001
3766,"Apr 24, 2010",0.046
3767,"Apr 25, 2010",0.049
3768,"Apr 26, 2010",0.023
3769,"Apr 27, 2010",0.009000000000000001
3770,"Apr 28, 2010",0.005
3771,"Apr 29, 2010",0.008
3772,"Apr 30, 2010",0.017
3773,"May 1, 2010",0.006999999999999999
3774,"May 2, 2010",0.009000000000000001
3775,"May 3, 2010",0.005
3776,"May 4, 2010",0.003
3777,"May 5, 2010",0.005
3778,"May 6, 2010",0.01
3779,"May 7, 2010",0.008
3780,"May 8, 2010",0.023
3781,"May 9, 2010",0.021
3782,"May 10, 2010",0.03
3783,"May 11, 2010",0.026000000000000002
3784,"May 12, 2010",0.048
3785,"May 13, 2010",0.024
3786,"May 14, 2010",0.031
3787,"May 15, 2010",0.022000000000000002
3788,"May 16, 2010",0.013000000000000001
3789,"May 17, 2010",0.012
3790,"May 18, 2010",0.015
3791,"May 19, 2010",0.035
3792,"May 20, 2010",0.057
3793,"May 21, 2010",0.02
3794,"May 22, 2010",0.004
3795,"May 23, 2010",0.006999999999999999
3796,"May 24, 2010",0.011000000000000001
3797,"May 25, 2010",0.062
3798,"May 26, 2010",0.01
3799,"May 27, 2010",0.023
3800,"May 28, 2010",0.011000000000000001
3801,"May 29, 2010",0.009000000000000001
3802,"May 30, 2010",0.021
3803,"May 31, 2010",0.031
3804,"Jun 1, 2010",0.032
3805,"Jun 2, 2010",0.03
3806,"Jun 3, 2010",0.052000000000000005
3807,"Jun 4, 2010",0.051
3808,"Jun 5, 2010",0.038
3809,"Jun 6, 2010",0.057
3810,"Jun 7, 2010",0.027000000000000003
3811,"Jun 8, 2010",0.033
3812,"Jun 9, 2010",0.024
3813,"Jun 10, 2010",0.006999999999999999
3814,"Jun 11, 2010",0.006
3815,"Jun 12, 2010",0.013999999999999999
3816,"Jun 13, 2010",0.022000000000000002
3817,"Jun 14, 2010",0.024
3818,"Jun 15, 2010",0.006999999999999999
3819,"Jun 16, 2010",0.017
3820,"Jun 17, 2010",0.016
3821,"Jun 18, 2010",0.054000000000000006
3822,"Jun 19, 2010",0.035
3823,"Jun 20, 2010",0.047
3824,"Jun 21, 2010",0.036000000000000004
3825,"Jun 22, 2010",0.027999999999999997
3826,"Jun 23, 2010",0.022000000000000002
3827,"Jun 24, 2010",0.098
3828,"Jun 25, 2010",0.051
3829,"Jun 26, 2010",0.111
3830,"Jun 27, 2010",0.08199999999999999
3831,"Jun 28, 2010",0.10300000000000001
3832,"Jun 29, 2010",0.027999999999999997
3833,"Jun 30, 2010",0.047
3834,"Jul 1, 2010",0.025
3835,"Jul 2, 2010",0.008
3836,"Jul 3, 2010",0.018000000000000002
3837,"Jul 4, 2010",0.01
3838,"Jul 5, 2010",0.027000000000000003
3839,"Jul 6, 2010",0.027999999999999997
3840,"Jul 7, 2010",0.015
3841,"Jul 8, 2010",0.016
3842,"Jul 9, 2010",0.034
3843,"Jul 10, 2010",0.038
3844,"Jul 11, 2010",0.024
3845,"Jul 12, 2010",0.044000000000000004
3846,"Jul 13, 2010",0.03
3847,"Jul 14, 2010",0.013000000000000001
3848,"Jul 15, 2010",0.016
3849,"Jul 16, 2010",0.008
3850,"Jul 17, 2010",0.022000000000000002
3851,"Jul 18, 2010",0.024
3852,"Jul 19, 2010",0.032
3853,"Jul 20, 2010",0.037000000000000005
3854,"Jul 21, 2010",0.027999999999999997
3855,"Jul 22, 2010",0.024
3856,"Jul 23, 2010",0.02
3857,"Jul 24, 2010",0.011000000000000001
3858,"Jul 25, 2010",0.015
3859,"Jul 26, 2010",0.009000000000000001
3860,"Jul 27, 2010",0.004
3861,"Jul 28, 2010",0.012
3862,"Jul 29, 2010",0.024
3863,"Jul 30, 2010",0.055
3864,"Jul 31, 2010",0.078
3865,"Aug 1, 2010",0.016
3866,"Aug 2, 2010",0.012
3867,"Aug 3, 2010",0.006
3868,"Aug 4, 2010",0.013000000000000001
3869,"Aug 5, 2010",0.011000000000000001
3870,"Aug 6, 2010",0.012
3871,"Aug 7, 2010",0.005
3872,"Aug 8, 2010",0.009000000000000001
3873,"Aug 9, 2010",0.006999999999999999
3874,"Aug 10, 2010",0.008
3875,"Aug 11, 2010",0.013999999999999999
3876,"Aug 12, 2010",0.012
3877,"Aug 13, 2010",0.013999999999999999
3878,"Aug 14, 2010",0.017
3879,"Aug 15, 2010",0.033
3880,"Aug 16, 2010",0.031
3881,"Aug 17, 2010",0.037000000000000005
3882,"Aug 18, 2010",0.025
3883,"Aug 19, 2010",0.051
3884,"Aug 20, 2010",0.042
3885,"Aug 21, 2010",0.034
3886,"Aug 22, 2010",0.035
3887,"Aug 23, 2010",0.016
3888,"Aug 24, 2010",0.008
3889,"Aug 25, 2010",0.006
3890,"Aug 26, 2010",0.022000000000000002
3891,"Aug 27, 2010",0.017
3892,"Aug 28, 2010",0.034
3893,"Aug 29, 2010",0.012
3894,"Aug 30, 2010",0.016
3895,"Aug 31, 2010",0.009000000000000001
3896,"Sep 1, 2010",0.004
3897,"Sep 2, 2010",0.006999999999999999
3898,"Sep 3, 2010",0.012
3899,"Sep 4, 2010",0.012
3900,"Sep 5, 2010",0.013000000000000001
3901,"Sep 6, 2010",0.012
3902,"Sep 7, 2010",0.006999999999999999
3903,"Sep 8, 2010",0.013000000000000001
3904,"Sep 9, 2010",0.019
3905,"Sep 10, 2010",0.016
3906,"Sep 11, 2010",0.008
3907,"Sep 12, 2010",0.004
3908,"Sep 13, 2010",0.01
3909,"Sep 14, 2010",0.023
3910,"Sep 15, 2010",0.01
3911,"Sep 16, 2010",0.009000000000000001
3912,"Sep 17, 2010",0.023
3913,"Sep 18, 2010",0.006
3914,"Sep 19, 2010",0.013999999999999999
3915,"Sep 20, 2010",0.017
3916,"Sep 21, 2010",0.018000000000000002
3917,"Sep 22, 2010",0.011000000000000001
3918,"Sep 23, 2010",0.006
3919,"Sep 24, 2010",0.009000000000000001
3920,"Sep 25, 2010",0.021
3921,"Sep 26, 2010",0.006999999999999999
3922,"Sep 27, 2010",0.009000000000000001
3923,"Sep 28, 2010",0.002
3924,"Sep 29, 2010",0.001
3925,"Sep 30, 2010",0.002
3926,"Oct 1, 2010",0.008
3927,"Oct 2, 2010",0.004
3928,"Oct 3, 2010",0.002
3929,"Oct 4, 2010",0.001
3930,"Oct 5, 2010",0.004
3931,"Oct 6, 2010",0.006999999999999999
3932,"Oct 7, 2010",0.068
3933,"Oct 8, 2010",0.217
3934,"Oct 9, 2010",0.004
3935,"Oct 10, 2010",0.002
3936,"Oct 11, 2010",0.001
3937,"Oct 12, 2010",0.0
3938,"Oct 13, 2010",0.004
3939,"Oct 14, 2010",0.011000000000000001
3940,"Oct 15, 2010",0.008
3941,"Oct 16, 2010",0.006
3942,"Oct 17, 2010",0.015
3943,"Oct 18, 2010",0.004
3944,"Oct 19, 2010",0.006
3945,"Oct 20, 2010",0.009000000000000001
3946,"Oct 21, 2010",0.003
3947,"Oct 22, 2010",0.006
3948,"Oct 23, 2010",0.002
3949,"Oct 24, 2010",0.002
3950,"Oct 25, 2010",0.001
3951,"Oct 26, 2010",0.001
3952,"Oct 27, 2010",0.0
3953,"Oct 28, 2010",0.0
3954,"Oct 29, 2010",0.0
3955,"Oct 30, 2010",0.0
3956,"Oct 31, 2010",0.001
3957,"Nov 1, 2010",0.009000000000000001
3958,"Nov 2, 2010",0.002
3959,"Nov 3, 2010",0.001
3960,"Nov 4, 2010",0.0
3961,"Nov 5, 2010",0.0
3962,"Nov 6, 2010",0.0
3963,"Nov 7, 2010",0.0
3964,"Nov 8, 2010",0.0
3965,"Nov 9, 2010",0.0
3966,"Nov 10, 2010",0.0
3967,"Nov 11, 2010",0.0
3968,"Nov 12, 2010",0.001
3969,"Nov 13, 2010",0.002
3970,"Nov 14, 2010",0.0
3971,"Nov 15, 2010",0.001
3972,"Nov 16, 2010",0.001
3973,"Nov 17, 2010",0.001
3974,"Nov 18, 2010",0.001
3975,"Nov 19, 2010",0.004
3976,"Nov 20, 2010",0.003
3977,"Nov 21, 2010",0.0
3978,"Nov 22, 2010",0.0
3979,"Nov 23, 2010",0.0
3980,"Nov 24, 2010",0.0
3981,"Nov 25, 2010",0.0
3982,"Nov 26, 2010",0.005
3983,"Nov 27, 2010",0.005
3984,"Nov 28, 2010",0.0
3985,"Nov 29, 2010",0.0
3986,"Nov 30, 2010",0.0
3987,"Dec 1, 2010",0.0
3988,"Dec 2, 2010",0.0
3989,"Dec 3, 2010",0.0
3990,"Dec 4, 2010",0.0
3991,"Dec 5, 2010",0.0
3992,"Dec 6, 2010",0.0
3993,"Dec 7, 2010",0.002
3994,"Dec 8, 2010",0.01
3995,"Dec 9, 2010",0.013000000000000001
3996,"Dec 10, 2010",0.0
3997,"Dec 11, 2010",0.0
3998,"Dec 12, 2010",0.0
3999,"Dec 13, 2010",0.0
4000,"Dec 14, 2010",0.0
4001,"Dec 15, 2010",0.0
4002,"Dec 16, 2010",0.0
4003,"Dec 17, 2010",0.0
4004,"Dec 18, 2010",0.0
4005,"Dec 19, 2010",0.0
4006,"Dec 20, 2010",0.0
4007,"Dec 21, 2010",0.0
4008,"Dec 22, 2010",0.0
4009,"Dec 23, 2010",0.0
4010,"Dec 24, 2010",0.0
4011,"Dec 25, 2010",0.0
4012,"Dec 26, 2010",0.0
4013,"Dec 27, 2010",0.0
4014,"Dec 28, 2010",0.0
4015,"Dec 29, 2010",0.0
0,"Jan 1, 2011",0.003
1,"Jan 2, 2011",0.0
2,"Jan 3, 2011",0.0
3,"Jan 4, 2011",0.0
4,"Jan 5, 2011",0.0
5,"Jan 6, 2011",0.0
6,"Jan 7, 2011",0.0
7,"Jan 8, 2011",0.0
8,"Jan 9, 2011",0.0
9,"Jan 10, 2011",0.0
10,"Jan 11, 2011",0.0
11,"Jan 12, 2011",0.0
12,"Jan 13, 2011",0.0
13,"Jan 14, 2011",0.0
14,"Jan 15, 2011",0.0
15,"Jan 16, 2011",0.012
16,"Jan 17, 2011",0.0
17,"Jan 18, 2011",0.0
18,"Jan 19, 2011",0.0
19,"Jan 20, 2011",0.0
20,"Jan 21, 2011",0.0
21,"Jan 22, 2011",0.0
22,"Jan 23, 2011",0.0
23,"Jan 24, 2011",0.0
24,"Jan 25, 2011",0.0
25,"Jan 26, 2011",0.0
26,"Jan 27, 2011",0.0
27,"Jan 28, 2011",0.0
28,"Jan 29, 2011",0.0
29,"Jan 30, 2011",0.0
30,"Jan 31, 2011",0.002
31,"Feb 1, 2011",0.0
32,"Feb 2, 2011",0.0
33,"Feb 3, 2011",0.0
34,"Feb 4, 2011",0.0
35,"Feb 5, 2011",0.0
36,"Feb 6, 2011",0.0
37,"Feb 7, 2011",0.0
38,"Feb 8, 2011",0.0
39,"Feb 9, 2011",0.0
40,"Feb 10, 2011",0.0
41,"Feb 11, 2011",0.0
42,"Feb 12, 2011",0.0
43,"Feb 13, 2011",0.001
44,"Feb 14, 2011",0.0
45,"Feb 15, 2011",0.002
46,"Feb 16, 2011",0.008
47,"Feb 17, 2011",0.002
48,"Feb 18, 2011",0.0
49,"Feb 19, 2011",0.0
50,"Feb 20, 2011",0.0
51,"Feb 21, 2011",0.001
52,"Feb 22, 2011",0.001
53,"Feb 23, 2011",0.0
54,"Feb 24, 2011",0.0
55,"Feb 25, 2011",0.0
56,"Feb 26, 2011",0.001
57,"Feb 27, 2011",0.0
58,"Feb 28, 2011",0.0
59,"Mar 1, 2011",0.0
60,"Mar 2, 2011",0.0
61,"Mar 3, 2011",0.0
62,"Mar 4, 2011",0.0
63,"Mar 5, 2011",0.0
64,"Mar 6, 2011",0.0
65,"Mar 7, 2011",0.0
66,"Mar 8, 2011",0.0
67,"Mar 9, 2011",0.0
68,"Mar 10, 2011",0.002
69,"Mar 11, 2011",0.008
70,"Mar 12, 2011",0.003
71,"Mar 13, 2011",0.0
72,"Mar 14, 2011",0.003
73,"Mar 15, 2011",0.002
74,"Mar 16, 2011",0.0
75,"Mar 17, 2011",0.003
76,"Mar 18, 2011",0.035
77,"Mar 19, 2011",0.034
78,"Mar 20, 2011",0.022000000000000002
79,"Mar 21, 2011",0.016
80,"Mar 22, 2011",0.002
81,"Mar 23, 2011",0.002
82,"Mar 24, 2011",0.001
83,"Mar 25, 2011",0.004
84,"Mar 26, 2011",0.009000000000000001
85,"Mar 27, 2011",0.013000000000000001
86,"Mar 28, 2011",0.008
87,"Mar 29, 2011",0.012
88,"Mar 30, 2011",0.017
89,"Mar 31, 2011",0.01
90,"Apr 1, 2011",0.004
91,"Apr 2, 2011",0.005
92,"Apr 3, 2011",0.003
93,"Apr 4, 2011",0.006999999999999999
94,"Apr 5, 2011",0.001
95,"Apr 6, 2011",0.001
96,"Apr 7, 2011",0.001
97,"Apr 8, 2011",0.001
98,"Apr 9, 2011",0.003
99,"Apr 10, 2011",0.003
100,"Apr 11, 2011",0.003
101,"Apr 12, 2011",0.01
102,"Apr 13, 2011",0.006999999999999999
103,"Apr 14, 2011",0.009000000000000001
104,"Apr 15, 2011",0.005
105,"Apr 16, 2011",0.009000000000000001
106,"Apr 17, 2011",0.003
107,"Apr 18, 2011",0.003
108,"Apr 19, 2011",0.006999999999999999
109,"Apr 20, 2011",0.012
110,"Apr 21, 2011",0.003
111,"Apr 22, 2011",0.002
112,"Apr 23, 2011",0.006999999999999999
113,"Apr 24, 2011",0.008
114,"Apr 25, 2011",0.004
115,"Apr 26, 2011",0.013999999999999999
116,"Apr 27, 2011",0.013999999999999999
117,"Apr 28, 2011",0.025
118,"Apr 29, 2011",0.003
119,"Apr 30, 2011",0.013000000000000001
120,"May 1, 2011",0.016
121,"May 2, 2011",0.031
122,"May 3, 2011",0.043
123,"May 4, 2011",0.015
124,"May 5, 2011",0.002
125,"May 6, 2011",0.004
126,"May 7, 2011",0.006
127,"May 8, 2011",0.006999999999999999
128,"May 9, 2011",0.006
129,"May 10, 2011",0.026000000000000002
130,"May 11, 2011",0.015
131,"May 12, 2011",0.006
132,"May 13, 2011",0.004
133,"May 14, 2011",0.009000000000000001
134,"May 15, 2011",0.008
135,"May 16, 2011",0.008
136,"May 17, 2011",0.02
137,"May 18, 2011",0.017
138,"May 19, 2011",0.016
139,"May 20, 2011",0.033
140,"May 21, 2011",0.07
141,"May 22, 2011",0.017
142,"May 23, 2011",0.013000000000000001
143,"May 24, 2011",0.011000000000000001
144,"May 25, 2011",0.006999999999999999
145,"May 26, 2011",0.002
146,"May 27, 2011",0.018000000000000002
147,"May 28, 2011",0.012
148,"May 29, 2011",0.026000000000000002
149,"May 30, 2011",0.019
150,"May 31, 2011",0.018000000000000002
151,"Jun 1, 2011",0.011000000000000001
152,"Jun 2, 2011",0.009000000000000001
153,"Jun 3, 2011",0.006
154,"Jun 4, 2011",0.006999999999999999
155,"Jun 5, 2011",0.004
156,"Jun 6, 2011",0.005
157,"Jun 7, 2011",0.008
158,"Jun 8, 2011",0.013999999999999999
159,"Jun 9, 2011",0.006999999999999999
160,"Jun 10, 2011",0.011000000000000001
161,"Jun 11, 2011",0.012
162,"Jun 12, 2011",0.004
163,"Jun 13, 2011",0.015
164,"Jun 14, 2011",0.01
165,"Jun 15, 2011",0.02
166,"Jun 16, 2011",0.015
167,"Jun 17, 2011",0.015
168,"Jun 18, 2011",0.02
169,"Jun 19, 2011",0.005
170,"Jun 20, 2011",0.008
171,"Jun 21, 2011",0.012
172,"Jun 22, 2011",0.017
173,"Jun 23, 2011",0.047
174,"Jun 24, 2011",0.033
175,"Jun 25, 2011",0.018000000000000002
176,"Jun 26, 2011",0.024
177,"Jun 27, 2011",0.054000000000000006
178,"Jun 28, 2011",0.081
179,"Jun 29, 2011",0.048
180,"Jun 30, 2011",0.042
181,"Jul 1, 2011",0.023
182,"Jul 2, 2011",0.049
183,"Jul 3, 2011",0.034
184,"Jul 4, 2011",0.011000000000000001
185,"Jul 5, 2011",0.006
186,"Jul 6, 2011",0.013999999999999999
187,"Jul 7, 2011",0.031
188,"Jul 8, 2011",0.034
189,"Jul 9, 2011",0.018000000000000002
190,"Jul 10, 2011",0.013000000000000001
191,"Jul 11, 2011",0.006
192,"Jul 12, 2011",0.015
193,"Jul 13, 2011",0.019
194,"Jul 14, 2011",0.026000000000000002
195,"Jul 15, 2011",0.023
196,"Jul 16, 2011",0.019
197,"Jul 17, 2011",0.043
198,"Jul 18, 2011",0.1
199,"Jul 19, 2011",0.036000000000000004
200,"Jul 20, 2011",0.022000000000000002
201,"Jul 21, 2011",0.043
202,"Jul 22, 2011",0.028999999999999998
203,"Jul 23, 2011",0.013000000000000001
204,"Jul 24, 2011",0.01
205,"Jul 25, 2011",0.013000000000000001
206,"Jul 26, 2011",0.018000000000000002
207,"Jul 27, 2011",0.015
208,"Jul 28, 2011",0.015
209,"Jul 29, 2011",0.01
210,"Jul 30, 2011",0.006
211,"Jul 31, 2011",0.01
212,"Aug 1, 2011",0.013000000000000001
213,"Aug 2, 2011",0.022000000000000002
214,"Aug 3, 2011",0.037000000000000005
215,"Aug 4, 2011",0.051
216,"Aug 5, 2011",0.067
217,"Aug 6, 2011",0.016
218,"Aug 7, 2011",0.045
219,"Aug 8, 2011",0.03
220,"Aug 9, 2011",0.067
221,"Aug 10, 2011",0.02
222,"Aug 11, 2011",0.012
223,"Aug 12, 2011",0.019
224,"Aug 13, 2011",0.016
225,"Aug 14, 2011",0.032
226,"Aug 15, 2011",0.04
227,"Aug 16, 2011",0.07200000000000001
228,"Aug 17, 2011",0.006
229,"Aug 18, 2011",0.017
230,"Aug 19, 2011",0.017
231,"Aug 20, 2011",0.013999999999999999
232,"Aug 21, 2011",0.017
233,"Aug 22, 2011",0.042
234,"Aug 23, 2011",0.079
235,"Aug 24, 2011",0.040999999999999995
236,"Aug 25, 2011",0.01
237,"Aug 26, 2011",0.006999999999999999
238,"Aug 27, 2011",0.006
239,"Aug 28, 2011",0.003
240,"Aug 29, 2011",0.006
241,"Aug 30, 2011",0.006999999999999999
242,"Aug 31, 2011",0.013999999999999999
243,"Sep 1, 2011",0.005
244,"Sep 2, 2011",0.008
245,"Sep 3, 2011",0.003
246,"Sep 4, 2011",0.005
247,"Sep 5, 2011",0.006999999999999999
248,"Sep 6, 2011",0.024
249,"Sep 7, 2011",0.040999999999999995
250,"Sep 8, 2011",0.022000000000000002
251,"Sep 9, 2011",0.01
252,"Sep 10, 2011",0.004
253,"Sep 11, 2011",0.008
254,"Sep 12, 2011",0.004
255,"Sep 13, 2011",0.011000000000000001
256,"Sep 14, 2011",0.009000000000000001
257,"Sep 15, 2011",0.051
258,"Sep 16, 2011",0.069
259,"Sep 17, 2011",0.047
260,"Sep 18, 2011",0.015
261,"Sep 19, 2011",0.006
262,"Sep 20, 2011",0.01
263,"Sep 21, 2011",0.016
264,"Sep 22, 2011",0.006
265,"Sep 23, 2011",0.013000000000000001
266,"Sep 24, 2011",0.013000000000000001
267,"Sep 25, 2011",0.002
268,"Sep 26, 2011",0.005
269,"Sep 27, 2011",0.01
270,"Sep 28, 2011",0.002
271,"Sep 29, 2011",0.008
272,"Sep 30, 2011",0.004
273,"Oct 1, 2011",0.006999999999999999
274,"Oct 2, 2011",0.006
275,"Oct 3, 2011",0.008
276,"Oct 4, 2011",0.006
277,"Oct 5, 2011",0.001
278,"Oct 6, 2011",0.001
279,"Oct 7, 2011",0.006
280,"Oct 8, 2011",0.004
281,"Oct 9, 2011",0.003
282,"Oct 10, 2011",0.005
283,"Oct 11, 2011",0.001
284,"Oct 12, 2011",0.0
285,"Oct 13, 2011",0.0
286,"Oct 14, 2011",0.0
287,"Oct 15, 2011",0.0
288,"Oct 16, 2011",0.001
289,"Oct 17, 2011",0.003
290,"Oct 18, 2011",0.006999999999999999
291,"Oct 19, 2011",0.008
292,"Oct 20, 2011",0.01
293,"Oct 21, 2011",0.005
294,"Oct 22, 2011",0.004
295,"Oct 23, 2011",0.001
296,"Oct 24, 2011",0.001
297,"Oct 25, 2011",0.0
298,"Oct 26, 2011",0.001
299,"Oct 27, 2011",0.001
300,"Oct 28, 2011",0.002
301,"Oct 29, 2011",0.0
302,"Oct 30, 2011",0.002
303,"Oct 31, 2011",0.001
304,"Nov 1, 2011",0.002
305,"Nov 2, 2011",0.006999999999999999
306,"Nov 3, 2011",0.006999999999999999
307,"Nov 4, 2011",0.001
308,"Nov 5, 2011",0.001
309,"Nov 6, 2011",0.005
310,"Nov 7, 2011",0.006999999999999999
311,"Nov 8, 2011",0.0
312,"Nov 9, 2011",0.0
313,"Nov 10, 2011",0.0
314,"Nov 11, 2011",0.0
315,"Nov 12, 2011",0.0
316,"Nov 13, 2011",0.003
317,"Nov 14, 2011",0.001
318,"Nov 15, 2011",0.001
319,"Nov 16, 2011",0.001
320,"Nov 17, 2011",0.005
321,"Nov 18, 2011",0.0
322,"Nov 19, 2011",0.0
323,"Nov 20, 2011",0.0
324,"Nov 21, 2011",0.0
325,"Nov 22, 2011",0.0
326,"Nov 23, 2011",0.0
327,"Nov 24, 2011",0.0
328,"Nov 25, 2011",0.0
329,"Nov 26, 2011",0.0
330,"Nov 27, 2011",0.0
331,"Nov 28, 2011",0.002
332,"Nov 29, 2011",0.004
333,"Nov 30, 2011",0.0
334,"Dec 1, 2011",0.0
335,"Dec 2, 2011",0.001
336,"Dec 3, 2011",0.001
337,"Dec 4, 2011",0.001
338,"Dec 5, 2011",0.0
339,"Dec 6, 2011",0.0
340,"Dec 7, 2011",0.0
341,"Dec 8, 2011",0.0
342,"Dec 9, 2011",0.001
343,"Dec 10, 2011",0.0
344,"Dec 11, 2011",0.002
345,"Dec 12, 2011",0.0
346,"Dec 13, 2011",0.0
347,"Dec 14, 2011",0.001
348,"Dec 15, 2011",0.0
349,"Dec 16, 2011",0.0
350,"Dec 17, 2011",0.0
351,"Dec 18, 2011",0.0
352,"Dec 19, 2011",0.0
353,"Dec 20, 2011",0.0
354,"Dec 21, 2011",0.0
355,"Dec 22, 2011",0.0
356,"Dec 23, 2011",0.0
357,"Dec 24, 2011",0.0
358,"Dec 25, 2011",0.0
359,"Dec 26, 2011",0.0
360,"Dec 27, 2011",0.0
361,"Dec 28, 2011",0.0
362,"Dec 29, 2011",0.0
363,"Dec 30, 2011",0.0
364,"Dec 31, 2011",0.0
365,"Jan 1, 2012",0.005
366,"Jan 2, 2012",0.004
367,"Jan 3, 2012",0.001
368,"Jan 4, 2012",0.0
369,"Jan 5, 2012",0.0
370,"Jan 6, 2012",0.0
371,"Jan 7, 2012",0.0
372,"Jan 8, 2012",0.0
373,"Jan 9, 2012",0.004
374,"Jan 10, 2012",0.001
375,"Jan 11, 2012",0.002
376,"Jan 12, 2012",0.0
377,"Jan 13, 2012",0.0
378,"Jan 14, 2012",0.0
379,"Jan 15, 2012",0.0
380,"Jan 16, 2012",0.0
381,"Jan 17, 2012",0.001
382,"Jan 18, 2012",0.002
383,"Jan 19, 2012",0.006
384,"Jan 20, 2012",0.005
385,"Jan 21, 2012",0.0
386,"Jan 22, 2012",0.0
387,"Jan 23, 2012",0.0
388,"Jan 24, 2012",0.0
389,"Jan 25, 2012",0.0
390,"Jan 26, 2012",0.0
391,"Jan 27, 2012",0.0
392,"Jan 28, 2012",0.0
393,"Jan 29, 2012",0.0
394,"Jan 30, 2012",0.0
395,"Jan 31, 2012",0.0
396,"Feb 1, 2012",0.0
397,"Feb 2, 2012",0.0
398,"Feb 3, 2012",0.0
399,"Feb 4, 2012",0.0
400,"Feb 5, 2012",0.0
401,"Feb 6, 2012",0.0
402,"Feb 7, 2012",0.0
403,"Feb 8, 2012",0.0
404,"Feb 9, 2012",0.001
405,"Feb 10, 2012",0.0
406,"Feb 11, 2012",0.0
407,"Feb 12, 2012",0.0
408,"Feb 13, 2012",0.0
409,"Feb 14, 2012",0.0
410,"Feb 15, 2012",0.001
411,"Feb 16, 2012",0.0
412,"Feb 17, 2012",0.001
413,"Feb 18, 2012",0.0
414,"Feb 19, 2012",0.0
415,"Feb 20, 2012",0.0
416,"Feb 21, 2012",0.001
417,"Feb 22, 2012",0.0
418,"Feb 23, 2012",0.0
419,"Feb 24, 2012",0.0
420,"Feb 25, 2012",0.0
421,"Feb 26, 2012",0.0
422,"Feb 27, 2012",0.0
423,"Feb 28, 2012",0.0
424,"Feb 29, 2012",0.003
425,"Mar 1, 2012",0.0
426,"Mar 2, 2012",0.0
427,"Mar 3, 2012",0.003
428,"Mar 4, 2012",0.002
429,"Mar 5, 2012",0.004
430,"Mar 6, 2012",0.004
431,"Mar 7, 2012",0.004
432,"Mar 8, 2012",0.001
433,"Mar 9, 2012",0.0
434,"Mar 10, 2012",0.0
435,"Mar 11, 2012",0.0
436,"Mar 12, 2012",0.0
437,"Mar 13, 2012",0.006
438,"Mar 14, 2012",0.002
439,"Mar 15, 2012",0.0
440,"Mar 16, 2012",0.001
441,"Mar 17, 2012",0.003
442,"Mar 18, 2012",0.003
443,"Mar 19, 2012",0.0
444,"Mar 20, 2012",0.001
445,"Mar 21, 2012",0.004
446,"Mar 22, 2012",0.0
447,"Mar 23, 2012",0.0
448,"Mar 24, 2012",0.0
449,"Mar 25, 2012",0.0
450,"Mar 26, 2012",0.001
451,"Mar 27, 2012",0.001
452,"Mar 28, 2012",0.001
453,"Mar 29, 2012",0.0
454,"Mar 30, 2012",0.0
455,"Mar 31, 2012",0.002
456,"Apr 1, 2012",0.002
457,"Apr 2, 2012",0.002
458,"Apr 3, 2012",0.004
459,"Apr 4, 2012",0.003
460,"Apr 5, 2012",0.013999999999999999
461,"Apr 6, 2012",0.009000000000000001
462,"Apr 7, 2012",0.006999999999999999
463,"Apr 8, 2012",0.027999999999999997
464,"Apr 9, 2012",0.023
465,"Apr 10, 2012",0.025
466,"Apr 11, 2012",0.022000000000000002
